-5.290525057542930232e-02 -1.348777267771284594e+00
-2.795876935033584920e-01 -1.210655419812628031e+00
1.902782348020207737e-01 -1.305818304815487441e+00
1.560149461330011533e-01 -1.342688617374662385e+00
9.336133803667630016e-01 -1.195072980667586604e+00
-1.139281326968214769e-01 -1.257463100251061006e+00
-3.010328519358497212e-01 -1.174192013299091508e+00
1.276476491564547677e+00 -1.001879487169453409e+00
1.458369218160088798e-01 -1.324798789339936667e+00
-3.357538414844847829e-01 -1.179516169987625318e+00
2.552057545558295004e-02 -1.279665315609254339e+00
9.928346994240797030e-02 -1.365840111284490455e+00
3.378744648095449166e-01 -1.351269582059471563e+00
8.327910037837608082e-01 -1.232188943698561356e+00
-1.650347071124547149e-02 -1.341456884232392399e+00
2.418168010606273344e-01 -1.310769515849501410e+00
-1.821204350155478102e-02 -1.359955423630281546e+00
9.138368448644508535e-02 -1.316262430081106327e+00
3.541136908529354255e-01 -1.311315094797758540e+00
-9.606091364182137160e-02 -1.245199255362511748e+00
1.284949760643171901e+00 -9.976681034456409414e-01
1.248578584332214580e+00 -1.005217194705725570e+00
-1.765788469146686301e-01 -1.299863561534350787e+00
6.715126778911385541e-01 -1.296663779094161528e+00
1.669119697706365202e-01 -1.387667317186129567e+00
8.629945597274256697e-01 -1.212513740225818148e+00
1.062657823025303649e+00 -1.135955755241113252e+00
-9.694673358379171657e-02 -1.304474289130219899e+00
6.546597100265989511e-01 -1.315418790395543880e+00
-2.123681440544140098e-01 -1.220024041813670301e+00
9.043707052762692822e-01 -1.195568266489871911e+00
4.797180205258332331e-01 -1.336757257641660424e+00
4.947602364742749448e-02 -1.351805241505011912e+00
7.087867369117329952e-01 -1.309773679532813428e+00
2.579375136110115818e-01 -1.390961669750484964e+00
1.303453278548689864e+00 -9.677209516260705247e-01
5.724369280162239226e-01 -1.320561107255553202e+00
8.796284626554483621e-01 -1.194177305713989279e+00
6.865179277558692839e-01 -1.316623360745486693e+00
9.375391617982491432e-01 -1.206027330199860526e+00
1.225387893921928262e+00 -1.039307711711008109e+00
7.022795886045458680e-01 -1.271620175735727276e+00
-2.943977492379173944e-01 -1.227206494422687477e+00
7.917240196211698944e-01 -1.253656357572509039e+00
2.486258359766243542e-01 -1.377800314249326474e+00
4.612446116575869004e-01 -1.365949993822852093e+00
4.083574611425667689e-01 -1.322927934306846298e+00
2.616429605402567637e-02 -1.300586772260007073e+00
2.214018476430684723e-02 -1.369640115462766872e+00
1.905862151597270682e-01 -1.341345883915225468e+00
1.359273540862953600e-01 -1.311118519139629957e+00
-2.681940749938014346e-01 -1.192351984074507820e+00
2.241321216838333685e-01 -1.391676695279593812e+00
8.480343381876030706e-02 -1.363599547584164240e+00
5.584207636882376757e-01 -1.335958306232016612e+00
5.551763490380257071e-02 -1.300125164337959438e+00
-3.723593515028215117e-01 -1.174148114841860435e+00
5.891581185274581411e-01 -1.332063207397388815e+00
-7.668485334521948915e-02 -1.280162025752399346e+00
9.601986342593318291e-01 -1.210388952114014760e+00
1.473395117436955837e-01 -1.382745926774618939e+00
9.200672155099467453e-01 -1.228711855715799661e+00
1.211631537298641481e+00 -1.058621830545165787e+00
1.980706972184978210e-01 -1.345467360358872710e+00
1.218402392411768620e+00 -1.049482273615765182e+00
6.457046655761702336e-01 -1.315714330699837120e+00
1.585091058919783913e-02 -1.280908536090982874e+00
-7.225126288441205413e-02 -1.251760365227570615e+00
-3.661688235152854576e-02 -1.334775538302443554e+00
2.070625010548811096e-01 -1.324873930347184592e+00
2.521493060993433288e-01 -1.359472954106052400e+00
5.971974104813357886e-01 -1.348204375695115420e+00
5.044537375967281800e-01 -1.340765486918888527e+00
6.023470832425675825e-01 -1.333274117932195413e+00
8.319278745311142753e-01 -1.238266624156432849e+00
9.794969367683446781e-02 -1.334978616840680754e+00
8.218293656697133187e-01 -1.218130854480393044e+00
-3.329558139271113770e-01 -1.203076683079526310e+00
5.691035168689152490e-01 -1.286358134889322935e+00
-2.686114247225068197e-01 -1.258432817885316357e+00
-3.284068995791930012e-01 -1.187198973457917806e+00
5.363516455282668627e-01 -1.360786162565274848e+00
7.792382714682855038e-03 -1.326775376269245355e+00
8.529868329039689279e-01 -1.254383444641300915e+00
3.368156288342422644e-01 -1.388841293292753853e+00
1.696436703181473105e-01 -1.311473618975582678e+00
1.796787808631531425e-01 -1.329257858078299659e+00
-1.074559213743110087e-01 -1.263154017430477394e+00
7.991545113410134515e-01 -1.260119270801379088e+00
8.507338491768058342e-01 -1.201742470780999383e+00
3.812068586528012393e-01 -1.371909310552554162e+00
9.493060880461073880e-01 -1.184866769292304722e+00
6.151865822947380491e-02 -1.345645567343381810e+00
-2.748375404601987038e-01 -1.216400361648100725e+00
1.150623400326188150e+00 -1.078298502994387453e+00
-3.826656297064262580e-01 -1.135046603798720799e+00
1.023354765940649225e+00 -1.171813915799602368e+00
5.854455052353141342e-01 -1.291392621147285924e+00
8.818957247305712066e-01 -1.192966419563872282e+00
3.566832863074838322e-02 -1.353159422908641440e+00
-2.733276614990097775e-01 -1.234295604325530205e+00
5.702904506927644057e-01 -1.314471358064967621e+00
3.701312959546755321e-01 -1.325303328414197290e+00
1.152054909114838266e-01 -1.381823160309144427e+00
7.369785036352355378e-03 -1.314240969690776195e+00
3.496355087562998953e-01 -1.374219069241072733e+00
3.190358263197751176e-01 -1.327310938262812767e+00
-1.395333332497013246e-01 -1.238983859504159124e+00
2.945466307249446913e-01 -1.371259907153729252e+00
1.273130272386240991e+00 -1.013259049784127841e+00
1.319266379300847225e+00 -9.609599220406143116e-01
-4.328480000747594869e-02 -1.264870078016466781e+00
-3.932918059552664158e-01 -1.144255271213059588e+00
1.141825770301838905e-01 -1.375123346420622505e+00
1.172699979738647702e+00 -1.071084365574706876e+00
3.608929782554977095e-01 -1.384095700688314556e+00
1.828430234331963333e-01 -1.306184343822868188e+00
-2.391019319714244307e-01 -1.242240620766046577e+00
2.021688809550284127e-01 -1.308673762020670539e+00
-3.284682075317540972e-01 -1.153402839861622509e+00
1.176919034689237753e+00 -1.059834117123533259e+00
1.246072219136116876e+00 -1.023153011407803126e+00
-1.597239466942933506e-01 -1.274776635974040673e+00
1.208733180939231211e+00 -1.045589994288008029e+00
7.191276234301694492e-01 -1.305548714536225674e+00
-2.367305540301514744e-02 -1.281795679594165849e+00
4.720830224379187756e-01 -1.353724096914714847e+00
-1.422827267453473654e-01 -1.245597269387969330e+00
7.484375510859250236e-01 -1.300719003867221613e+00
5.356448857749953607e-01 -1.302596482394307476e+00
7.994440110667675459e-01 -1.245215764727016117e+00
1.055974639852976571e+00 -1.122893735870372112e+00
6.998519438692875072e-01 -1.311569194511827297e+00
7.536639437863494884e-01 -1.291729319111783347e+00
5.497774907854726667e-01 -1.357905280168420159e+00
6.440697408846590699e-01 -1.300674628334983929e+00
-2.541238906825012966e-01 -1.264248641826423381e+00
-2.832674613342245351e-01 -1.189278558495801219e+00
9.736445999415577202e-01 -1.189768736530175897e+00
-9.222529952420899235e-02 -1.245022711468724230e+00
8.478938932634675352e-01 -1.247003700356366762e+00
1.393755597521408318e-01 -1.354944031932510118e+00
-9.273657806221938249e-02 -1.319972869115988878e+00
4.680516909149495808e-01 -1.342052308064842769e+00
3.368249446581622619e-02 -1.293014019120784619e+00
-3.034433714876307864e-01 -1.227968103217370377e+00
4.911039080972899318e-01 -1.324890882863836605e+00
9.268436999039502133e-01 -1.205805017495399811e+00
-2.608906975750516777e-01 -1.200397234724118523e+00
8.691205217338937583e-01 -1.254344383416559738e+00
-2.045730635918386886e-01 -1.204488010208157434e+00
5.254950476608535315e-01 -1.307313454116276752e+00
1.283601932503604548e+00 -9.817429868735847442e-01
-2.862884420622437975e-01 -1.186154976426613716e+00
9.263369735606047373e-01 -1.205355894089693347e+00
6.465092486310334285e-01 -1.318626592341796799e+00
7.399616983815692217e-01 -1.248691963649029901e+00
2.410924178969347798e-01 -1.308002305855043623e+00
-2.036129637983664920e-01 -1.239477544958565325e+00
-2.651123626349893847e-04 -1.345495737493524135e+00
3.041800957716778164e-03 -1.305171859145497715e+00
1.712425974543358709e-01 -1.330456373050815211e+00
1.232785662299441976e+00 -1.036580075263191736e+00
-1.604470991740978569e-01 -1.304284231767757207e+00
4.147337611216465048e-01 -1.315923210506602548e+00
3.763373018621853916e-01 -1.338429989442282197e+00
6.095046202282906611e-01 -1.324554974266041185e+00
1.053934497202162202e-01 -1.329699572137879260e+00
1.827746130518546064e-01 -1.348217189735275712e+00
-2.041281984063561816e-01 -1.204671888918286138e+00
5.748875975874812028e-01 -1.288661093348265396e+00
6.901030902245545162e-01 -1.314402406459638240e+00
3.726053772794337138e-01 -1.329328518051453134e+00
-1.091250585991069555e-01 -1.291064235765212898e+00
2.828620262674521046e-01 -1.380075039066066100e+00
-2.124676654455853742e-02 -1.300633518064149285e+00
2.222401984617911053e-01 -1.356140360518888421e+00
-1.243004882951470602e-01 -1.282595209279403736e+00
8.398835384212453015e-01 -1.264413516609474319e+00
9.921803439416339021e-01 -1.194163246158016500e+00
1.168996381763755199e+00 -1.087976117226685968e+00
9.359429619383137222e-01 -1.222968317045680209e+00
2.962337287781678374e-01 -1.321166066118068416e+00
4.987745659914275542e-01 -1.326000431293231419e+00
-1.361974872516404644e-01 -1.277032713537897157e+00
5.825945672999419123e-02 -1.327419042079996725e+00
2.832858056937352376e-01 -1.371638108478352436e+00
7.093418788110003037e-01 -1.289160108795337933e+00
1.065528868284665087e+00 -1.106933830771075655e+00
4.588393839530779394e-01 -1.337354995712255246e+00
5.533434710919107324e-01 -1.287305170460666615e+00
1.269882152092855210e-01 -1.335944103960769569e+00
9.770854365829245713e-01 -1.154102322444352291e+00
-2.331579691837951940e-01 -1.262002633181632749e+00
-1.411529100173208318e-01 -1.242526666728427820e+00
7.572840876400925847e-01 -1.282601495637412325e+00
3.630451243702015329e-02 -1.340419347541492501e+00
1.518801885527465423e-01 -1.299416413301250239e+00
-5.495277555832492333e-02 -1.257243232839930114e+00
-7.241029002577437090e-02 -1.278904632481388859e+00
6.188837367687395341e-01 -1.302665456653401499e+00
8.331341392357556330e-01 -1.225869883881689271e+00
1.223466311434334930e+00 -1.034292605688770017e+00
-3.686664690574196213e-01 -1.162469043226715737e+00
6.944810718168225039e-01 -1.255787522374337772e+00
2.779243311340360845e-01 -1.359136484474960715e+00
7.913578772745842871e-01 -1.280912715367290122e+00
6.007132352366113537e-01 -1.345926657137002103e+00
6.405902764711656205e-01 -1.308051669395021710e+00
1.307756106262209617e+00 -9.859450441004667942e-01
1.335906797080230746e-01 -1.314461957049410712e+00
1.293293830548552514e-01 -1.340930718636702768e+00
-2.976482258741560138e-01 -1.184676397415464821e+00
4.943970975240284949e-01 -1.364659869764067501e+00
1.359927444805695274e-01 -1.313872634791910743e+00
-3.491081299636217272e-01 -1.203796936113189053e+00
2.243998225751681896e-01 -1.335993367969542600e+00
2.620792130704910350e-02 -1.354176882948650462e+00
7.722535123490482656e-01 -1.260414490799739884e+00
-7.952787754696510891e-02 -1.249415611822221273e+00
3.333509133764432641e-02 -1.277835770868158471e+00
5.541773239992775490e-01 -1.295301453128039126e+00
-3.692430449072617304e-02 -1.291031556124132118e+00
1.306632620735776795e+00 -9.608214698467815174e-01
-1.493444361960107880e-01 -1.235489300211161989e+00
1.128624636638774437e+00 -1.081034007921321205e+00
6.328541207324984708e-01 -1.333525586879074520e+00
-2.254045829779909305e-01 -1.203762074405420268e+00
8.739101439023845286e-01 -1.207221821828066144e+00
